incident_id,created_date,resolved_date,priority,severity,status,category,sub_category,assignment_group,resolver,sla_target_hours,resolution_time_hours,reopened_flag,sla_breach_flag,customer_id,ticket_subject,ticket_description,resolution,customer_satisfaction_rating
INC108558,56:00.0,NULL,P3,Medium,Open,Backup,Restore,Infra Team,Neha,72,NULL,0,NULL,CUST03222,Email Delivery Delay,User reported email delivery delay.,NULL,NULL
INC108559,40:00.0,NULL,P2,High,Pending Input,Access,Password,IAM Team,Ankit,48,NULL,0,NULL,CUST00010,Password Reset,User reported password reset.,NULL,NULL
INC108560,27:00.0,57:00.0,P4,Low,Resolved,Application,ERP,App Team,David,60,28.5,0,0,CUST03662,SAP Login Failure,User reported sap login failure.,Resolved sap login failure after investigation.,NULL
INC108561,16:00.0,40:36.0,P3,Medium,Closed,Hardware,Laptop,Desktop Team,Priya,72,25.40999985,1,0,CUST02561,Printer Offline,User reported printer offline.,Resolved printer offline after investigation.,4
INC108562,26:00.0,NULL,P4,Low,Open,Backup,Restore,Infra Team,Ravi,60,NULL,0,NULL,CUST02101,SAP Login Failure,User reported sap login failure.,NULL,NULL
INC108563,05:00.0,50:00.0,P3,Medium,Closed,Email,Outlook,Messaging Team,Priya,72,41.75,0,0,CUST03413,VPN Connection Failure,User reported vpn connection failure.,Resolved vpn connection failure after investigation.,5
INC108564,24:00.0,NULL,P3,Medium,Open,Cloud,Azure,Cloud Team,Sneha,72,NULL,0,NULL,CUST02730,Password Reset,User reported password reset.,NULL,NULL
INC108565,51:00.0,NULL,P3,Medium,Pending Engineering,Access,Password,IAM Team,Vikas,72,NULL,0,NULL,CUST00866,Email Delivery Delay,User reported email delivery delay.,NULL,NULL
INC108566,41:00.0,NULL,P2,High,Open,Database,SQL,DB Team,Priya,48,NULL,0,NULL,CUST00074,Password Reset,User reported password reset.,NULL,NULL
INC108567,58:00.0,10:36.0,P3,Medium,Closed,Email,Outlook,Messaging Team,Priya,72,31.20999908,0,0,CUST02783,Azure VM Down,User reported azure vm down.,Resolved azure vm down after investigation.,5
INC108568,57:00.0,NULL,P3,Medium,Open,Software,Installation,Desktop Team,David,72,NULL,0,NULL,CUST04163,Printer Offline,User reported printer offline.,NULL,NULL
INC108569,59:00.0,36:48.0,P2,High,Closed,Cloud,Azure,Cloud Team,David,48,20.62999916,1,0,CUST02246,Database Timeout,User reported database timeout.,Resolved database timeout after investigation.,5
INC108570,22:00.0,NULL,P3,Medium,Open,Security,Access,Security Team,David,72,NULL,0,NULL,CUST00219,Password Reset,User reported password reset.,NULL,NULL
INC108571,50:00.0,NULL,P2,High,Open,Network,Connectivity,Network Team,Priya,48,NULL,0,NULL,CUST00501,High CPU Usage,User reported high cpu usage.,NULL,NULL
INC108572,19:00.0,59:12.0,P3,Medium,Resolved,Security,Access,Security Team,Sneha,72,77.66999817,0,1,CUST03017,High CPU Usage,User reported high cpu usage.,Resolved high cpu usage after investigation.,NULL
INC108573,37:00.0,05:12.0,P4,Low,Closed,Database,SQL,DB Team,Priya,60,27.46999931,0,0,CUST00212,Firewall Rule Request,User reported firewall rule request.,Resolved firewall rule request after investigation.,5
INC108574,05:00.0,56:36.0,P2,High,Closed,Email,Outlook,Messaging Team,Priya,48,16.86000061,0,0,CUST04676,Password Reset,User reported password reset.,Resolved password reset after investigation.,5
INC108575,09:00.0,03:36.0,P3,Medium,Closed,Hardware,Laptop,Desktop Team,Ravi,72,31.90999985,0,0,CUST02991,Firewall Rule Request,User reported firewall rule request.,Resolved firewall rule request after investigation.,4
INC108576,26:00.0,00:48.0,P2,High,Resolved,Database,SQL,DB Team,Ankit,48,30.57999992,0,0,CUST03814,SAP Login Failure,User reported sap login failure.,Resolved sap login failure after investigation.,NULL
INC108577,57:00.0,NULL,P4,Low,Open,Access,Password,IAM Team,Vikas,60,NULL,0,NULL,CUST02569,VPN Connection Failure,User reported vpn connection failure.,NULL,NULL
INC108578,53:00.0,36:48.0,P1,Critical,Closed,Application,ERP,App Team,Sneha,24,15.72999954,0,0,CUST03939,Firewall Rule Request,User reported firewall rule request.,Resolved firewall rule request after investigation.,4
INC108579,27:00.0,40:48.0,P2,High,Resolved,Database,SQL,DB Team,Priya,48,27.22999954,1,0,CUST02247,Firewall Rule Request,User reported firewall rule request.,Resolved firewall rule request after investigation.,NULL
INC108580,51:00.0,07:48.0,P3,Medium,Resolved,Backup,Restore,Infra Team,David,72,46.27999878,0,0,CUST02956,Firewall Rule Request,User reported firewall rule request.,Resolved firewall rule request after investigation.,NULL
INC108581,57:00.0,13:12.0,P1,Critical,Closed,Cloud,Azure,Cloud Team,Priya,24,13.27000046,0,0,CUST04320,VPN Connection Failure,User reported vpn connection failure.,Resolved vpn connection failure after investigation.,4
INC108582,37:00.0,NULL,P3,Medium,Pending Engineering,Security,Access,Security Team,David,72,NULL,0,NULL,CUST03005,Database Timeout,User reported database timeout.,NULL,NULL
INC108583,40:00.0,NULL,P2,High,Open,Hardware,Laptop,Desktop Team,John,48,NULL,0,NULL,CUST04887,VPN Connection Failure,User reported vpn connection failure.,NULL,NULL
INC108584,05:00.0,NULL,P2,High,Open,Access,Password,IAM Team,John,48,NULL,0,NULL,CUST02336,Password Reset,User reported password reset.,NULL,NULL
INC108585,28:00.0,19:00.0,P2,High,Resolved,Security,Access,Security Team,Sneha,48,21.85000038,0,0,CUST00868,Azure VM Down,User reported azure vm down.,Resolved azure vm down after investigation.,NULL
INC108586,43:00.0,59:48.0,P2,High,Closed,Hardware,Laptop,Desktop Team,Rahul,48,22.28000069,0,0,CUST00147,VPN Connection Failure,User reported vpn connection failure.,Resolved vpn connection failure after investigation.,4
INC108587,57:00.0,00:36.0,P3,Medium,Closed,Cloud,Azure,Cloud Team,Ravi,72,50.06000137,0,0,CUST01334,Database Timeout,User reported database timeout.,Resolved database timeout after investigation.,5
INC108588,35:00.0,NULL,P3,Medium,Pending Input,Hardware,Laptop,Desktop Team,Neha,72,NULL,0,NULL,CUST00934,Database Timeout,User reported database timeout.,NULL,NULL
INC108589,32:00.0,07:24.0,P4,Low,Closed,Access,Password,IAM Team,John,60,22.59000015,0,0,CUST02958,Printer Offline,User reported printer offline.,Resolved printer offline after investigation.,5
INC108590,05:00.0,57:12.0,P2,High,Resolved,Security,Access,Security Team,Sneha,48,35.86999893,0,0,CUST01783,SAP Login Failure,User reported sap login failure.,Resolved sap login failure after investigation.,NULL
INC108591,02:00.0,NULL,P4,Low,Open,Security,Access,Security Team,Neha,60,NULL,0,NULL,CUST00555,Azure VM Down,User reported azure vm down.,NULL,NULL
INC108592,39:00.0,11:24.0,P3,Medium,Closed,Database,SQL,DB Team,Ravi,72,43.54000092,0,0,CUST04862,Printer Offline,User reported printer offline.,Resolved printer offline after investigation.,3
INC108593,24:00.0,05:24.0,P1,Critical,Closed,Software,Installation,Desktop Team,Amit,24,14.68999958,0,0,CUST01792,Azure VM Down,User reported azure vm down.,Resolved azure vm down after investigation.,5
INC108594,47:00.0,NULL,P4,Low,Pending Input,Email,Outlook,Messaging Team,Ankit,60,NULL,0,NULL,CUST02723,Database Timeout,User reported database timeout.,NULL,NULL
INC108595,48:00.0,18:00.0,P3,Medium,Resolved,Email,Outlook,Messaging Team,Vikas,72,44.5,0,0,CUST01961,Database Timeout,User reported database timeout.,Resolved database timeout after investigation.,NULL
INC108596,57:00.0,NULL,P3,Medium,Open,Backup,Restore,Infra Team,John,72,NULL,0,NULL,CUST01256,SAP Login Failure,User reported sap login failure.,NULL,NULL
INC108597,07:00.0,11:48.0,P4,Low,Closed,Software,Installation,Desktop Team,Ravi,60,23.07999992,0,0,CUST04355,Password Reset,User reported password reset.,Resolved password reset after investigation.,5
INC108598,25:00.0,22:36.0,P3,Medium,Closed,Network,Connectivity,Network Team,Ravi,72,51.95999908,0,0,CUST04323,VPN Connection Failure,User reported vpn connection failure.,Resolved vpn connection failure after investigation.,5
INC108599,33:00.0,29:24.0,P3,Medium,Closed,Backup,Restore,Infra Team,Neha,72,43.93999863,0,0,CUST02755,Azure VM Down,User reported azure vm down.,Resolved azure vm down after investigation.,5
INC108600,32:00.0,25:24.0,P1,Critical,Closed,Backup,Restore,Infra Team,Ravi,24,13.89000034,0,0,CUST01832,VPN Connection Failure,User reported vpn connection failure.,Resolved vpn connection failure after investigation.,5
INC108601,03:00.0,NULL,P3,Medium,Open,Application,ERP,App Team,Ravi,72,NULL,0,NULL,CUST03191,High CPU Usage,User reported high cpu usage.,NULL,NULL
INC108602,52:00.0,37:36.0,P4,Low,Closed,Security,Access,Security Team,Sneha,60,25.76000023,0,0,CUST04201,Application Crash,User reported application crash.,Resolved application crash after investigation.,5
INC108603,15:00.0,34:12.0,P1,Critical,Closed,Hardware,Laptop,Desktop Team,John,24,17.31999969,0,0,CUST03517,Password Reset,User reported password reset.,Resolved password reset after investigation.,5
INC108604,32:00.0,NULL,P4,Low,Open,Network,Connectivity,Network Team,Ankit,60,NULL,0,NULL,CUST00955,SAP Login Failure,User reported sap login failure.,NULL,NULL
INC108605,39:00.0,00:00.0,P3,Medium,Closed,Hardware,Laptop,Desktop Team,John,72,40.34999847,0,0,CUST02399,Database Timeout,User reported database timeout.,Resolved database timeout after investigation.,3
INC108606,04:00.0,28:00.0,P3,Medium,Closed,Security,Access,Security Team,Vikas,72,32.40000153,0,0,CUST03842,SAP Login Failure,User reported sap login failure.,Resolved sap login failure after investigation.,3
INC108607,26:00.0,NULL,P3,Medium,Pending Input,Access,Password,IAM Team,Amit,72,NULL,0,NULL,CUST00441,High CPU Usage,User reported high cpu usage.,NULL,NULL
INC108608,41:00.0,NULL,P3,Medium,Open,Network,Connectivity,Network Team,Rahul,72,NULL,0,NULL,CUST00755,Email Delivery Delay,User reported email delivery delay.,NULL,NULL
INC108609,56:00.0,38:36.0,P3,Medium,Closed,Software,Installation,Desktop Team,Neha,72,47.70999908,0,0,CUST04066,Application Crash,User reported application crash.,Resolved application crash after investigation.,4
INC108610,52:00.0,NULL,P1,Critical,Open,Access,Password,IAM Team,John,24,NULL,1,NULL,CUST00936,Azure VM Down,User reported azure vm down.,NULL,NULL
INC108611,08:00.0,NULL,P1,Critical,Open,Application,ERP,App Team,Sneha,24,NULL,0,NULL,CUST00940,VPN Connection Failure,User reported vpn connection failure.,NULL,NULL
INC108612,54:00.0,36:36.0,P3,Medium,Closed,Software,Installation,Desktop Team,John,72,27.70999908,0,0,CUST01545,Application Crash,User reported application crash.,Resolved application crash after investigation.,5
INC108613,53:00.0,23:36.0,P3,Medium,Closed,Email,Outlook,Messaging Team,Rahul,72,50.50999832,0,0,CUST01500,High CPU Usage,User reported high cpu usage.,Resolved high cpu usage after investigation.,4
INC108614,47:00.0,35:00.0,P3,Medium,Closed,Access,Password,IAM Team,John,72,33.79999924,0,0,CUST01706,Firewall Rule Request,User reported firewall rule request.,Resolved firewall rule request after investigation.,5
INC108615,24:00.0,38:24.0,P2,High,Resolved,Cloud,Azure,Cloud Team,Priya,48,24.23999977,0,0,CUST01794,Azure VM Down,User reported azure vm down.,Resolved azure vm down after investigation.,NULL
INC108616,28:00.0,56:48.0,P3,Medium,Resolved,Application,ERP,App Team,Vikas,72,33.47999954,0,0,CUST03751,Firewall Rule Request,User reported firewall rule request.,Resolved firewall rule request after investigation.,NULL
INC108617,51:00.0,06:00.0,P3,Medium,Closed,Software,Installation,Desktop Team,Priya,72,29.25,1,0,CUST01041,SAP Login Failure,User reported sap login failure.,Resolved sap login failure after investigation.,3
INC108618,04:00.0,06:24.0,P2,High,Closed,Application,ERP,App Team,Ravi,48,35.04000092,0,0,CUST04643,SAP Login Failure,User reported sap login failure.,Resolved sap login failure after investigation.,3
INC108619,07:00.0,15:24.0,P1,Critical,Closed,Backup,Restore,Infra Team,Priya,24,16.13999939,0,0,CUST02119,SAP Login Failure,User reported sap login failure.,Resolved sap login failure after investigation.,3
INC108620,59:00.0,00:48.0,P3,Medium,Closed,Hardware,Laptop,Desktop Team,Sneha,72,46.02999878,0,0,CUST01117,Password Reset,User reported password reset.,Resolved password reset after investigation.,5
INC108621,41:00.0,50:00.0,P4,Low,Resolved,Application,ERP,App Team,Neha,60,27.14999962,1,0,CUST03647,SAP Login Failure,User reported sap login failure.,Resolved sap login failure after investigation.,NULL
INC108622,11:00.0,23:36.0,P3,Medium,Closed,Access,Password,IAM Team,Priya,72,50.20999908,0,0,CUST03817,Azure VM Down,User reported azure vm down.,Resolved azure vm down after investigation.,4
INC108623,19:00.0,NULL,P2,High,Open,Backup,Restore,Infra Team,John,48,NULL,0,NULL,CUST02699,Firewall Rule Request,User reported firewall rule request.,NULL,NULL
INC108624,12:00.0,22:48.0,P3,Medium,Closed,Email,Outlook,Messaging Team,Ravi,72,30.18000031,0,0,CUST02372,Database Timeout,User reported database timeout.,Resolved database timeout after investigation.,4
INC108625,10:00.0,NULL,P4,Low,Open,Security,Access,Security Team,Vikas,60,NULL,0,NULL,CUST03413,SAP Login Failure,User reported sap login failure.,NULL,NULL
INC108626,31:00.0,NULL,P3,Medium,Open,Email,Outlook,Messaging Team,David,72,NULL,0,NULL,CUST01628,Database Timeout,User reported database timeout.,NULL,NULL
INC108627,20:00.0,17:36.0,P4,Low,Closed,Cloud,Azure,Cloud Team,John,60,38.95999908,1,0,CUST00199,Azure VM Down,User reported azure vm down.,Resolved azure vm down after investigation.,4
INC108628,48:00.0,NULL,P4,Low,Pending Input,Hardware,Laptop,Desktop Team,Ravi,60,NULL,0,NULL,CUST02989,VPN Connection Failure,User reported vpn connection failure.,NULL,NULL
INC108629,22:00.0,53:12.0,P3,Medium,Closed,Hardware,Laptop,Desktop Team,Priya,72,28.52000046,0,0,CUST00515,Password Reset,User reported password reset.,Resolved password reset after investigation.,1
INC108630,42:00.0,31:48.0,P3,Medium,Resolved,Email,Outlook,Messaging Team,Rahul,72,37.83000183,0,0,CUST00136,Firewall Rule Request,User reported firewall rule request.,Resolved firewall rule request after investigation.,NULL
INC108631,39:00.0,15:00.0,P2,High,Closed,Network,Connectivity,Network Team,Ravi,48,33.59999847,0,0,CUST01025,SAP Login Failure,User reported sap login failure.,Resolved sap login failure after investigation.,3
INC108632,17:00.0,03:12.0,P3,Medium,Closed,Security,Access,Security Team,Vikas,72,41.77000046,1,0,CUST04571,Application Crash,User reported application crash.,Resolved application crash after investigation.,4
INC108633,26:00.0,NULL,P2,High,Open,Cloud,Azure,Cloud Team,John,48,NULL,0,NULL,CUST00035,Database Timeout,User reported database timeout.,NULL,NULL
INC108634,24:00.0,NULL,P2,High,Open,Security,Access,Security Team,Vikas,48,NULL,0,NULL,CUST04933,Application Crash,User reported application crash.,NULL,NULL
INC108635,59:00.0,51:12.0,P2,High,Resolved,Database,SQL,DB Team,Amit,48,31.87000084,0,0,CUST01823,Firewall Rule Request,User reported firewall rule request.,Resolved firewall rule request after investigation.,NULL
INC108636,45:00.0,31:12.0,P2,High,Closed,Hardware,Laptop,Desktop Team,John,48,25.77000046,0,0,CUST04674,High CPU Usage,User reported high cpu usage.,Resolved high cpu usage after investigation.,4
INC108637,09:00.0,NULL,P4,Low,Pending Engineering,Software,Installation,Desktop Team,Amit,60,NULL,0,NULL,CUST00530,SAP Login Failure,User reported sap login failure.,NULL,NULL
INC108638,31:00.0,56:48.0,P4,Low,Closed,Network,Connectivity,Network Team,Ravi,60,27.43000031,1,0,CUST03276,Password Reset,User reported password reset.,Resolved password reset after investigation.,4
INC108639,21:00.0,27:36.0,P3,Medium,Closed,Software,Installation,Desktop Team,Vikas,72,52.11000061,0,0,CUST01483,Firewall Rule Request,User reported firewall rule request.,Resolved firewall rule request after investigation.,4
INC108640,55:00.0,13:00.0,P3,Medium,Closed,Backup,Restore,Infra Team,Priya,72,34.29999924,0,0,CUST02302,Firewall Rule Request,User reported firewall rule request.,Resolved firewall rule request after investigation.,4
INC108641,26:00.0,17:00.0,P3,Medium,Resolved,Software,Installation,Desktop Team,Priya,72,46.84999847,0,0,CUST02686,Application Crash,User reported application crash.,Resolved application crash after investigation.,NULL
INC108642,18:00.0,03:36.0,P3,Medium,Closed,Database,SQL,DB Team,David,72,36.75999832,1,0,CUST02691,SAP Login Failure,User reported sap login failure.,Resolved sap login failure after investigation.,5
INC108643,17:00.0,08:00.0,P3,Medium,Closed,Network,Connectivity,Network Team,Neha,72,33.84999847,0,0,CUST00744,VPN Connection Failure,User reported vpn connection failure.,Resolved vpn connection failure after investigation.,4
INC108644,36:00.0,31:12.0,P3,Medium,Closed,Network,Connectivity,Network Team,Neha,72,33.91999817,0,0,CUST01937,Application Crash,User reported application crash.,Resolved application crash after investigation.,5
INC108645,25:00.0,38:12.0,P3,Medium,Resolved,Network,Connectivity,Network Team,Neha,72,50.22000122,0,0,CUST04714,Email Delivery Delay,User reported email delivery delay.,Resolved email delivery delay after investigation.,NULL
INC108646,58:00.0,NULL,P2,High,Open,Application,ERP,App Team,John,48,NULL,1,NULL,CUST02889,High CPU Usage,User reported high cpu usage.,NULL,NULL
INC108647,09:00.0,NULL,P4,Low,Open,Access,Password,IAM Team,Neha,60,NULL,0,NULL,CUST04500,Printer Offline,User reported printer offline.,NULL,NULL
